"id","code","main_compte","parent_id/id","create_uid/id","create_date","write_uid/id","write_date","name","type_account"
"__export__.syndic_pcmn_515","6145","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Responsabilité professionnelle syndic non professionnel ",""
"__export__.syndic_pcmn_516","6146","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Assistance judiciaire ",""
"__export__.syndic_pcmn_517","6147","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Franchise ",""
"__export__.syndic_pcmn_518","6148","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Autres ",""
"__export__.syndic_pcmn_519","615","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Conciergerie ",""
"__export__.syndic_pcmn_520","6150","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Téléphone - Internet - gsm ",""
"__export__.syndic_pcmn_521","6151","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Electricité ",""
"__export__.syndic_pcmn_522","6152","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Eau ",""
"__export__.syndic_pcmn_523","6153","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Gaz ",""
"__export__.syndic_pcmn_524","6154","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Chauffage ",""
"__export__.syndic_pcmn_525","6155","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Télédistribution ",""
"__export__.syndic_pcmn_526","6156","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Charges ",""
"__export__.syndic_pcmn_527","6157","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Entretien ",""
"__export__.syndic_pcmn_528","6158","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Autres ",""
"__export__.syndic_pcmn_529","616","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Frais d’administration et de gestion ",""
"__export__.syndic_pcmn_530","6160","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Frais d’administration syndic ",""
"__export__.syndic_pcmn_531","61600","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Bureau et matériel de bureau ",""
"__export__.syndic_pcmn_532","61601","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Timbres ",""
"__export__.syndic_pcmn_533","61602","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Téléphone ",""
"__export__.syndic_pcmn_534","61603","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Autres ",""
"__export__.syndic_pcmn_535","6161","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Frais réunions ",""
"__export__.syndic_pcmn_536","61610","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Utilisation salles de réunion ",""
"__export__.syndic_pcmn_537","61611","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Consommations réunions ",""
"__export__.syndic_pcmn_538","61612","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Autres ",""
"__export__.syndic_pcmn_539","6162","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Traductions ",""
"__export__.syndic_pcmn_540","61620","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Traduction simultanée réunions ",""
"__export__.syndic_pcmn_541","61621","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Traduction documents ",""
"__export__.syndic_pcmn_542","6163","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Frais de procédure ",""
"__export__.syndic_pcmn_543","61630","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Frais de procédure recouvrement arriérés copropriétaires ",""
"__export__.syndic_pcmn_544","61631","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Autres frais de procédure ",""
"__export__.syndic_pcmn_545","6164","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Publications et modification des statuts ",""
"__export__.syndic_pcmn_546","61640","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Publication nomination syndic ",""
"__export__.syndic_pcmn_547","61641","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Modification des statuts ",""
"__export__.syndic_pcmn_548","6165","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Frais transfert de propriété ",""
"__export__.syndic_pcmn_549","61650","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Attestations article 577-11 Code civil ",""
"__export__.syndic_pcmn_550","61651","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Autres ",""
"__export__.syndic_pcmn_551","6166","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Frais divers gestion ",""
"__export__.syndic_pcmn_552","61660","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Communication d’informations sur Internet ",""
"__export__.syndic_pcmn_553","61661","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Frais d’accession à la propriété ",""
"__export__.syndic_pcmn_554","61662","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Frais archives ",""
"__export__.syndic_pcmn_555","61663","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Autres frais gestion ",""
"__export__.syndic_pcmn_556","62","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Rémunérations, charges sociales et pensions ",""
"__export__.syndic_pcmn_557","620","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Rémunérations et avantages sociaux directs ",""
"__export__.syndic_pcmn_558","621","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Cotisations patronales pour assurances sociales ",""
"__export__.syndic_pcmn_559","622","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Primes patronales pour assurances extralégales ",""
"__export__.syndic_pcmn_560","623","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Autres frais de personnel ",""
"__export__.syndic_pcmn_561","624","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Pensions de retraite et de survie ",""
"__export__.syndic_pcmn_562","63","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Amortissements et réductions de valeur ",""
"__export__.syndic_pcmn_563","630","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Dotations aux amortissements sur immobilisations ",""
"__export__.syndic_pcmn_564","6301","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Dotations aux amortissements sur immobilisations incorporelles ",""
"__export__.syndic_pcmn_565","6302","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Dotations aux amortissements sur immobilisations corporelles ",""
"__export__.syndic_pcmn_566","634","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Réductions de valeur sur créances à un an au plus ",""
"__export__.syndic_pcmn_567","6340","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Dotations ",""
"__export__.syndic_pcmn_568","6341","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Reprises (1) ",""
"__export__.syndic_pcmn_569","64","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Autres charges ",""
"__export__.syndic_pcmn_570","640","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Taxes et redevances ",""
"__export__.syndic_pcmn_571","641","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Moins-values sur la réalisation des créances ",""
"__export__.syndic_pcmn_572","642","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Charges diverses ",""
"__export__.syndic_pcmn_573","65","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Charges financières ",""
"__export__.syndic_pcmn_574","650","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Frais bancaires et charges des dettes ",""
"__export__.syndic_pcmn_575","657","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Charges financières diverses ",""
"__export__.syndic_pcmn_576","66","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Charges exceptionnelles ",""
"__export__.syndic_pcmn_577","69","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Valeurs à reporter ",""
"__export__.syndic_pcmn_578","693","False","","base.user_root","2015-05-19 08:55:55","base.user_root","2015-05-19 08:55:55","Valeurs à reporter ",""
"__export__.syndic_pcmn_579","7.","False","","base.user_root","2015-05-19 08:55:56","base.user_root","2015-05-19 08:55:56","Produits ",""
"__export__.syndic_pcmn_580","70","False","","base.user_root","2015-05-19 08:55:56","base.user_root","2015-05-19 08:55:56","Acomptes ",""
"__export__.syndic_pcmn_581","700","False","","base.user_root","2015-05-19 08:55:56","base.user_root","2015-05-19 08:55:56","Acomptes fonds de réserve ",""
"__export__.syndic_pcmn_582","701","False","","base.user_root","2015-05-19 08:55:56","base.user_root","2015-05-19 08:55:56","Acomptes fonds de roulement ",""
"__export__.syndic_pcmn_583","75","False","","base.user_root","2015-05-19 08:55:56","base.user_root","2015-05-19 08:55:56","Produits financiers ",""
"__export__.syndic_pcmn_584","76","False","","base.user_root","2015-05-19 08:55:56","base.user_root","2015-05-19 08:55:56","Produits exceptionnels",""
