id,zipcode,name,country_id/id
907,6960,Grandmenil,base.be
908,7900,Grandmetz,base.be
909,4650,Grand-Rechain,base.be
910,6560,Grand-Reng,base.be
911,6470,Grandrieu,base.be
912,1367,Grand-Rosière-Hottomont,base.be
913,4360,Grandville,base.be
914,6840,Grandvoir,base.be
915,6840,Grapfontaine,base.be
916,7830,Graty,base.be
917,5640,Graux,base.be
918,3450,Grazen,base.be
919,9200,Grembergen,base.be
920,1390,Grez-Doiceau,base.be
921,1850,Grimbergen,base.be
922,9506,Grimminge,base.be
923,4030,Grivegnée (Liège),base.be
924,2280,Grobbendonk,base.be
925,1702,Groot-Bijgaarden,base.be
926,3800,Groot-Gelmen,base.be
927,3840,Groot-Loon,base.be
928,7950,Grosage,base.be
929,5555,Gros-Fays,base.be
930,3990,Grote-Brogel,base.be
931,9620,Grotenberge,base.be
932,3740,Grote-Spouwen,base.be
933,3670,Gruitrode,base.be
934,6952,Grune,base.be
935,6927,Grupont,base.be
936,7620,Guignies,base.be
937,3723,Guigoven,base.be
938,6704,Guirsch,base.be
939,8560,Gullegem,base.be
940,3870,Gutschoven,base.be
941,3150,Haacht,base.be
942,9450,Haaltert,base.be
943,9120,Haasdonk,base.be
944,3053,Haasrode,base.be
945,6720,Habay,base.be
946,6720,Habay-la-Neuve,base.be
947,6723,Habay-la-Vieille,base.be
948,6782,Habergy,base.be
949,4684,Haccourt,base.be
950,6720,Hachy,base.be
951,7911,Hacquegnies,base.be
952,5351,Haillot,base.be
953,7100,Haine-Saint-Paul,base.be
954,7100,Haine-Saint-Pierre,base.be
955,7350,Hainin,base.be
956,3300,Hakendover,base.be
957,6792,Halanzy,base.be
958,3545,Halen,base.be
959,2220,Hallaar,base.be
960,1500,Halle,base.be
961,2980,Halle (Kempen),base.be
962,3440,Halle-Booienhoven,base.be
963,6986,Halleux,base.be
964,6922,Halma,base.be
965,3800,Halmaal,base.be
966,5340,Haltinne,base.be
967,3945,Ham,base.be
968,6840,Hamipré,base.be
969,1785,Hamme (Bt.),base.be
970,9220,Hamme (O.-Vl.),base.be
971,1320,Hamme-Mille,base.be
972,4180,Hamoir,base.be
973,5360,Hamois,base.be
974,3930,Hamont,base.be
975,3930,Hamont-Achel,base.be
976,6990,Hampteau,base.be
977,6120,Ham-sur-Heure,base.be
978,6120,Ham-sur-Heure/Nalinnes,base.be
979,5190,Ham-sur-Sambre,base.be
980,8610,Handzame,base.be
981,4357,Haneffe,base.be
982,4210,Hannêche,base.be
983,4280,Hannut,base.be
984,5310,Hanret,base.be
985,9850,Hansbeke,base.be
986,5580,Han-sur-Lesse,base.be
987,6560,Hantes-Wihéries,base.be
988,5621,Hanzinelle,base.be
989,5621,Hanzinne,base.be
990,7321,Harchies,base.be
991,8530,Harelbeke,base.be
992,3840,Haren (Borgloon),base.be
993,3700,Haren (Tongeren),base.be
994,6900,Hargimont,base.be
995,7022,Harmignies,base.be
996,6767,Harnoncourt,base.be
997,6960,Harre,base.be
998,6950,Harsin,base.be
999,7022,Harveng,base.be
1000,4920,Harzé,base.be
1001,3500,Hasselt,base.be
1002,5540,Hastière,base.be
1003,5540,Hastière-Lavaux,base.be
1004,5541,Hastière-par-Delà,base.be
1005,6870,Hatrival,base.be
1006,7120,Haulchin,base.be
1007,4730,Hauset,base.be
1008,6929,Haut-Fays,base.be
1009,1461,Haut-Ittre,base.be
1010,5537,Haut-le-Wastia,base.be
1011,7334,Hautrage,base.be
1012,7041,Havay,base.be
1013,5370,Havelange,base.be
1014,5590,Haversin,base.be
1015,7531,Havinnes,base.be
1016,7021,Havré,base.be
1017,3940,Hechtel,base.be
1018,5543,Heer,base.be
1019,3870,Heers,base.be
1020,3740,Hees,base.be
1021,8551,Heestert,base.be
1022,2801,Heffen,base.be
1023,1670,Heikruis,base.be
1024,2830,Heindonk,base.be
1025,6700,Heinsch,base.be
1026,8301,Heist-aan-Zee,base.be
1027,2220,Heist-Op-Den-Berg,base.be
1028,1790,Hekelgem,base.be
1029,3870,Heks,base.be
1030,8587,Helchin,base.be
1031,3530,Helchteren,base.be
1032,9450,Heldergem,base.be
1033,1357,Hélécine,base.be
1034,3440,Helen-Bos,base.be
1035,8587,Helkijn,base.be
1036,7830,Hellebecq,base.be
1037,9571,Hemelveerdegem,base.be
1038,2620,Hemiksem,base.be
1039,5380,Hemptinne (Fernelmont),base.be
1040,5620,Hemptinne-lez-Florennes,base.be
1041,3840,Hendrieken,base.be
1042,3700,Henis,base.be
1043,7090,Hennuyères,base.be
1044,4841,Henri-Chapelle,base.be
1045,7090,Henripont,base.be
1046,7350,Hensies,base.be
1047,3971,Heppen,base.be
1048,4771,Heppenbach,base.be
1049,6220,Heppignies,base.be
1050,6887,Herbeumont,base.be
1051,7050,Herchies,base.be
1052,3770,Herderen,base.be
1053,9310,Herdersem,base.be
1054,3020,Herent,base.be
1055,2200,Herentals,base.be
1056,2270,Herenthout,base.be
1057,1540,Herfelingen,base.be
1058,4728,Hergenrath,base.be
1059,7742,Hérinnes-lez-Pecq,base.be
1060,3540,Herk-de-Stad,base.be
1061,4681,Hermalle-sous-Argenteau,base.be
1062,4480,Hermalle-sous-Huy,base.be
1063,4680,Hermée,base.be
1064,5540,Hermeton-sur-Meuse,base.be
1065,1540,Herne,base.be
1066,4217,Héron,base.be
1067,7911,Herquegies,base.be
1068,7712,Herseaux,base.be
1069,2230,Herselt,base.be
1070,4040,Herstal,base.be
1071,3717,Herstappe,base.be
1072,7522,Hertain,base.be
1073,3831,Herten,base.be
1074,8020,Hertsberge,base.be
1075,4650,Herve,base.be
1076,9550,Herzele,base.be
1077,8501,Heule,base.be
1078,5377,Heure (Nam.),base.be
1079,4682,Heure-le-Romain,base.be
1080,9700,Heurne,base.be
1081,3550,Heusden (Limb.),base.be
1082,9070,Heusden (O.-Vl.),base.be
1083,3550,Heusden-Zolder,base.be
1084,4802,Heusy,base.be
1085,3191,Hever,base.be
1086,3001,Heverlee,base.be
1087,1435,Hévillers,base.be
1088,6941,Heyd,base.be
1089,9550,Hillegem,base.be
1090,2880,Hingene,base.be
1091,5380,Hingeon,base.be
1092,6984,Hives,base.be
1093,2660,Hoboken (Antwerpen),base.be
1094,4351,Hodeige,base.be
1095,6987,Hodister,base.be
1096,4162,Hody,base.be
1097,3320,Hoegaarden,base.be
1098,1560,Hoeilaart,base.be
1099,8340,Hoeke,base.be
1100,3746,Hoelbeek,base.be
1101,3471,Hoeleden,base.be
1102,3840,Hoepertingen,base.be
1103,3730,Hoeselt,base.be
1104,2940,Hoevenen,base.be
1105,1981,Hofstade (Bt.),base.be
1106,9308,Hofstade (O.-Vl.),base.be
1107,5377,Hogne,base.be
1108,4342,Hognoul,base.be
1109,7620,Hollain,base.be
1110,6637,Hollange,base.be
1111,8902,Hollebeke,base.be
1112,4460,Hollogne-aux-Pierres,base.be
1113,4250,Hollogne-sur-Geer,base.be
1114,3220,Holsbeek,base.be
1115,2811,Hombeek,base.be
1116,4852,Hombourg,base.be
1117,6640,Hompré,base.be
1118,6780,Hondelange,base.be
1119,5570,Honnay,base.be
1120,7387,Honnelles,base.be
1121,8830,Hooglede,base.be
1122,8690,Hoogstade,base.be
1123,2320,Hoogstraten,base.be
1124,9667,Horebeke,base.be
1125,4460,Horion-Hozémont,base.be
1126,7301,Hornu,base.be
1127,3870,Horpmaal,base.be
1128,7060,Horrues,base.be
1129,6990,Hotton,base.be
1130,6724,Houdemont,base.be
1131,7110,Houdeng-Aimeries,base.be
1132,7110,Houdeng-Goegnies,base.be
1133,5575,Houdremont,base.be
1134,6660,Houffalize,base.be
1135,5563,Hour,base.be
1136,4671,Housse,base.be
1137,7812,Houtaing,base.be
1138,1476,Houtain-le-Val,base.be
1139,4682,Houtain-Saint-Siméon,base.be
1140,8377,Houtave,base.be
1141,8630,Houtem (W.-Vl.),base.be
1142,3530,Houthalen,base.be
1143,3530,Houthalen-Helchteren,base.be
1144,7781,Houthem (Comines),base.be
1145,8650,Houthulst,base.be
1146,2235,Houtvenne,base.be
1147,3390,Houwaart,base.be
1148,5530,Houx,base.be
1149,5560,Houyet,base.be
1150,2540,Hove,base.be
1151,7830,Hoves (Ht.),base.be
1152,7624,Howardries,base.be
1153,4520,Huccorgne,base.be
1154,9750,Huise,base.be
1155,7950,Huissignies,base.be
1156,1654,Huizingen,base.be
1157,3040,Huldenberg,base.be
1158,2235,Hulshout,base.be
1159,5560,Hulsonniaux,base.be
1160,8531,Hulste,base.be
1161,6900,Humain,base.be
1162,1851,Humbeek,base.be
1163,9630,Hundelgem,base.be
1164,1367,Huppaye,base.be
1165,4500,Huy,base.be
1166,7022,Hyon,base.be
1167,8480,Ichtegem,base.be
1168,9472,Iddergem,base.be
1169,9506,Idegem,base.be
1170,8900,Ieper,base.be
1171,9340,Impe,base.be
1172,1315,Incourt,base.be
1173,8770,Ingelmunster,base.be
1174,8570,Ingooigem,base.be
1175,7801,Irchonwelz,base.be
1176,7822,Isières,base.be
1177,5032,Isnes,base.be
1178,2222,Itegem,base.be
1179,1701,Itterbeek,base.be
1180,1460,Ittre,base.be
1181,4400,Ivoz-Ramet,base.be
1182,1050,Ixelles,base.be
1183,8870,Izegem,base.be
1184,6810,Izel,base.be
1185,8691,Izenberge,base.be
1186,6941,Izier,base.be
1187,8490,Jabbeke,base.be
1188,4845,Jalhay,base.be
1189,5354,Jallet,base.be
1190,5600,Jamagne,base.be
1191,5100,Jambes (Namur),base.be
1192,5600,Jamiolle,base.be
1193,6120,Jamioulx,base.be
1194,6810,Jamoigne,base.be
1195,1350,Jandrain-Jandrenouille,base.be
1196,1350,Jauche,base.be
1197,1370,Jauchelette,base.be
1198,5570,Javingue,base.be
1199,4540,Jehay,base.be
1200,6880,Jehonville,base.be
1201,7012,Jemappes,base.be
1202,5580,Jemelle,base.be
1203,4101,Jemeppe-sur-Meuse,base.be
1204,5190,Jemeppe-sur-Sambre,base.be
1205,4357,Jeneffe (Lg.),base.be
1206,5370,Jeneffe (Nam.),base.be
1207,3840,Jesseren,base.be
1208,1090,Jette,base.be
1209,3890,Jeuk,base.be
1210,1370,Jodoigne,base.be
1211,1370,Jodoigne-Souveraine,base.be
1212,7620,Jollain-Merlin,base.be
1213,6280,Joncret,base.be
1214,4650,Julémont,base.be
1215,6040,Jumet (Charleroi),base.be
1216,4020,Jupille-sur-Meuse,base.be
1217,4450,Juprelle,base.be
1218,7050,Jurbise,base.be
1219,6642,Juseret,base.be
1220,8600,Kaaskerke,base.be
1221,8870,Kachtem,base.be
1222,3293,Kaggevinne,base.be
1223,7540,Kain (Tournai),base.be
1224,9270,Kalken,base.be
1225,9120,Kallo (Beveren-Waas),base.be
1226,9130,Kallo (Kieldrecht),base.be
1227,2920,Kalmthout,base.be
1228,1910,Kampenhout,base.be
1229,8700,Kanegem,base.be
1230,3770,Kanne,base.be
1231,2950,Kapellen (Antw.),base.be
1232,3381,Kapellen (Bt.),base.be
1233,1880,Kapelle-op-den-Bos,base.be
1234,9970,Kaprijke,base.be
1235,8572,Kaster,base.be
1236,2460,Kasterlee,base.be
1237,3950,Kaulille,base.be
1238,3140,Keerbergen,base.be
1239,8600,Keiem,base.be
1240,4720,Kelmis,base.be
1241,4367,Kemexhe,base.be
1242,8956,Kemmel,base.be
1243,9190,Kemzeke,base.be
1244,8581,Kerkhove,base.be
1245,3370,Kerkom,base.be
1246,3800,Kerkom-bij-Sint-Truiden,base.be
1247,9451,Kerksken,base.be
1248,3510,Kermt,base.be
1249,3840,Kerniel,base.be
1250,3472,Kersbeek-Miskom,base.be
1251,2560,Kessel,base.be
1252,3010,Kessel-Lo,base.be
1253,3640,Kessenich,base.be
1254,1755,Kester,base.be
1255,4701,Kettenis,base.be
1256,5060,Keumiée,base.be
1257,9130,Kieldrecht (Beveren),base.be
1258,3640,Kinrooi,base.be
1259,3990,Kleine-Brogel,base.be
1260,3740,Kleine-Spouwen,base.be
1261,3870,Klein-Gelmen,base.be
1262,8420,Klemskerke,base.be
1263,8650,Klerken,base.be
1264,9690,Kluisbergen,base.be
1265,9940,Kluizen,base.be
1266,9910,Knesselare,base.be
1267,8300,Knokke,base.be
1268,8300,Knokke-Heist,base.be
1269,1730,Kobbegem,base.be
1270,8680,Koekelare,base.be
1271,1081,Koekelberg,base.be
1272,3582,Koersel,base.be
1273,8670,Koksijde,base.be
1274,3840,Kolmont (Borgloon),base.be
1275,3700,Kolmont (Tongeren),base.be
1276,7780,Komen,base.be
1277,7780,Komen-Waasten,base.be
1278,2500,Koningshooikt,base.be
1279,3700,Koninksem,base.be
1280,2550,Kontich,base.be
1281,8510,Kooigem,base.be
1282,8000,Koolkerke,base.be
1283,8851,Koolskamp,base.be
1284,3060,Korbeek-Dijle,base.be
1285,3360,Korbeek-Lo,base.be
1286,8610,Kortemark,base.be
1287,3470,Kortenaken,base.be
1288,3070,Kortenberg,base.be
1289,3720,Kortessem,base.be
1290,3890,Kortijs,base.be
1291,8500,Kortrijk,base.be
1292,3220,Kortrijk-Dutsel,base.be
1293,3850,Kozen,base.be
1294,1950,Kraainem,base.be
1295,8972,Krombeke,base.be
1296,9150,Kruibeke,base.be
1297,9770,Kruishoutem,base.be
1298,3300,Kumtich,base.be
1299,3511,Kuringen,base.be
1300,3840,Kuttekoven,base.be
1301,8520,Kuurne,base.be
1302,3945,Kwaadmechelen,base.be
1303,9690,Kwaremont,base.be
1304,7080,La Bouverie,base.be
1305,4720,La Calamine,base.be
1306,7611,La Glanerie,base.be
1307,4987,La Gleize,base.be
1308,7170,La Hestre,base.be
1309,1310,La Hulpe,base.be
1310,7100,La Louvière,base.be
1311,4910,La Reid,base.be
1312,6980,La Roche-en-Ardenne,base.be
1313,3400,Laar,base.be
1314,9270,Laarne,base.be
1315,6567,Labuissière,base.be
1316,6821,Lacuisine,base.be
1317,7950,Ladeuze,base.be
1318,1020,Laeken,base.be
1319,5550,Laforêt,base.be
1320,7890,Lahamaide,base.be
1321,7522,Lamain,base.be
1322,4800,Lambermont,base.be
1323,6220,Lambusart,base.be
1324,4350,Lamine,base.be
1325,4210,Lamontzée,base.be
1326,6767,Lamorteau,base.be
1327,8600,Lampernisse,base.be
1328,3620,Lanaken,base.be
1329,4600,Lanaye,base.be
1330,9850,Landegem,base.be
1331,6111,Landelies,base.be
1332,3400,Landen,base.be
1333,5300,Landenne,base.be
1334,9860,Landskouter,base.be
1335,5651,Laneffe,base.be
1336,3201,Langdorp,base.be
1337,8920,Langemark,base.be
1338,8920,Langemark-Poelkapelle,base.be
1339,3650,Lanklaar,base.be
1340,7800,Lanquesaint,base.be
1341,4450,Lantin,base.be
1342,4300,Lantremange,base.be
1343,7622,Laplaigne,base.be
1344,8340,Lapscheure,base.be
1345,1380,Lasne,base.be
1346,1380,Lasne-Chapelle-St-Lambert,base.be
1347,1370,Lathuy,base.be
1348,4261,Latinne,base.be
1349,6761,Latour,base.be
1350,3700,Lauw,base.be
1351,8930,Lauwe,base.be
1352,6681,Lavacherie,base.be
1353,5580,Lavaux-Sainte-Anne,base.be
1354,4217,Lavoir,base.be
1355,5670,Le Mesnil,base.be
1356,7070,Le Roeulx,base.be
1357,5070,Le Roux,base.be
1358,9280,Lebbeke,base.be
1359,1320,L'Ecluse,base.be
1360,9340,Lede,base.be
1361,9050,Ledeberg (Gent),base.be
1362,8880,Ledegem,base.be
1363,3061,Leefdaal,base.be
1364,1755,Leerbeek,base.be
1365,6142,Leernes,base.be
1366,6530,Leers-et-Fosteau,base.be
1367,7730,Leers-Nord,base.be
1368,2811,Leest,base.be
1369,9620,Leeuwergem,base.be
1370,8432,Leffinge,base.be
1371,6860,Léglise,base.be
1372,5590,Leignon,base.be
1373,8691,Leisele,base.be
1374,8600,Leke,base.be
1375,1502,Lembeek,base.be
1376,9971,Lembeke,base.be
1377,9820,Lemberge,base.be
1378,8860,Lendelede,base.be
1379,1750,Lennik,base.be
1380,7870,Lens,base.be
1381,4280,Lens-Saint-Remy,base.be
1382,4250,Lens-Saint-Servais,base.be
1383,4360,Lens-sur-Geer,base.be
1384,3970,Leopoldsburg,base.be
1385,4560,Les Avins,base.be
1386,6811,Les Bulles,base.be
1387,6830,Les Hayons,base.be
1388,4317,Les Waleffes,base.be
1389,6464,L'Escaillère,base.be
1390,7621,Lesdain,base.be
1391,7860,Lessines,base.be
1392,5580,Lessive,base.be
1393,6953,Lesterny,base.be
1394,5170,Lesve,base.be
1395,7850,Lettelingen,base.be
1396,9521,Letterhoutem,base.be
1397,6500,Leugnies,base.be
1398,9700,Leupegem,base.be
1399,3630,Leut,base.be
1400,3000,Leuven,base.be
1401,5310,Leuze (Nam.),base.be
1402,7900,Leuze-en-Hainaut,base.be
1403,6500,Leval-Chaudeville,base.be
1404,7134,Leval-Trahegnies,base.be
1405,6238,Liberchies,base.be
1406,6890,Libin,base.be
1407,6800,Libramont-Chevigny,base.be
1408,2460,Lichtaart,base.be
1409,8810,Lichtervelde,base.be
1410,1770,Liedekerke,base.be
1411,9400,Lieferinge,base.be
1412,4000,Liège,base.be
1413,4020,Liège,base.be
1414,2500,Lier,base.be
1415,9570,Lierde,base.be
1416,4990,Lierneux,base.be
1417,5310,Liernu,base.be
1418,4042,Liers,base.be
1419,2870,Liezele,base.be
1420,7812,Ligne,base.be
1421,4254,Ligney,base.be
1422,5140,Ligny,base.be
1423,2275,Lille,base.be
1424,2040,Lillo,base.be
1425,1428,Lillois-Witterzée,base.be
1426,1300,Limal,base.be
1427,4830,Limbourg,base.be
1428,1342,Limelette,base.be
1429,6670,Limerlé,base.be
1430,4357,Limont,base.be
1431,4287,Lincent,base.be
1432,3210,Linden,base.be
1433,1630,Linkebeek,base.be
1434,3560,Linkhout,base.be
1435,1357,Linsmeau,base.be
1436,2547,Lint,base.be
1437,3350,Linter,base.be
1438,2890,Lippelo,base.be
1439,5501,Lisogne,base.be
1440,8380,Lissewege,base.be
1441,5101,Lives-sur-Meuse,base.be
1442,4600,Lixhe,base.be
1443,8647,Lo,base.be
1444,6540,Lobbes,base.be
1445,9080,Lochristi,base.be
1446,6042,Lodelinsart,base.be
1447,2990,Loenhout,base.be
1448,8958,Loker,base.be
1449,9160,Lokeren,base.be
1450,3545,Loksbergen,base.be
1451,8434,Lombardsijde,base.be
1452,7870,Lombise,base.be
1453,3920,Lommel,base.be
1454,4783,Lommersweiler,base.be
1455,6463,Lompret,base.be
1456,6924,Lomprez,base.be
1457,4431,Loncin,base.be
1458,1840,Londerzeel,base.be
1459,6688,Longchamps (Lux.),base.be
1460,5310,Longchamps (Nam.),base.be
1461,6840,Longlier,base.be
1462,1325,Longueville,base.be
1463,6600,Longvilly,base.be
1464,4710,Lontzen,base.be
1465,5030,Lonzée,base.be
1466,3040,Loonbeek,base.be
1467,8210,Loppem,base.be
1468,4987,Lorcé,base.be
1469,8647,Lo-Reninge,base.be
1470,1651,Lot,base.be
1471,9880,Lotenhulle,base.be
1472,5575,Louette-Saint-Denis,base.be
1473,5575,Louette-Saint-Pierre,base.be
1474,1471,Loupoigne,base.be
1475,1348,Louvain-la-Neuve,base.be
1476,4920,Louveigné (Aywaille),base.be
1477,4141,Louveigné (Sprimont),base.be
1478,9920,Lovendegem,base.be
1479,3360,Lovenjoel,base.be
1480,6280,Loverval,base.be
1481,5101,Loyers,base.be
1482,3210,Lubbeek,base.be
1483,7700,Luingne,base.be
1484,3560,Lummen,base.be
1485,5170,Lustin,base.be
1486,6238,Luttre,base.be
1487,L121,LUXEMBOURG (BEGGEN),base.be
1488,9680,Maarkedal,base.be
1489,9680,Maarke-Kerkem,base.be
1490,3680,Maaseik,base.be
1491,3630,Maasmechelen,base.be
1492,6663,Mabompré,base.be
1493,1830,Machelen (Bt),base.be
1494,9870,Machelen (O.-Vl.),base.be
1495,6591,Macon,base.be
1496,6593,Macquenoise,base.be
1497,5374,Maffe,base.be
1498,7810,Maffle,base.be
1499,4623,Magnée,base.be
1500,5330,Maillen,base.be
1501,7812,Mainvault,base.be
1502,7020,Maisières,base.be
1503,6852,Maissin,base.be
1504,5300,Maizeret,base.be
1505,3700,Mal,base.be
1506,9990,Maldegem,base.be
1507,1840,Malderen,base.be
1508,6960,Malempré,base.be
1509,1360,Malèves-Ste-Marie-Wastines,base.be
1510,2390,Malle,base.be
1511,4960,Malmédy,base.be
1512,5020,Malonne,base.be
1513,5575,Malvoisin,base.be
1514,7170,Manage,base.be
1515,4760,Manderfeld,base.be
1516,6960,Manhay,base.be
1517,8433,Mannekensvere,base.be
1518,1380,Maransart,base.be
1519,1495,Marbais (Bt.),base.be
1520,6120,Marbaix (Ht.),base.be
1521,6900,Marche-en-Famenne,base.be
1522,5024,Marche-les-Dames,base.be
1523,7190,Marche-lez-Ecaussinnes,base.be
1524,6030,Marchienne-au-Pont,base.be
1525,4570,Marchin,base.be
1526,7387,Marchipont,base.be
1527,5380,Marchovelette,base.be
1528,6001,Marcinelle,base.be
1529,6987,Marcourt,base.be
1530,7850,Marcq,base.be
1531,6990,Marenne,base.be
1532,9030,Mariakerke (Gent),base.be
1533,2880,Mariekerke (Bornem),base.be
1534,5660,Mariembourg,base.be
1535,1350,Marilles,base.be
1536,7850,Mark,base.be
1537,8510,Marke (Kortrijk),base.be
1538,8720,Markegem,base.be
1539,4210,Marneffe,base.be
1540,7522,Marquain,base.be
1541,6630,Martelange,base.be
1542,3742,Martenslinde,base.be
1543,5573,Martouzin-Neuville,base.be
1544,6953,Masbourg,base.be
1545,7020,Masnuy-Saint-Jean (Mons),base.be
1546,7050,Masnuy-Saint-Pierre,base.be
1547,7050,Masnuy-St-Jean (Jurbise),base.be
1548,9230,Massemen,base.be
1549,2240,Massenhoven,base.be
1550,5680,Matagne-la-Grande,base.be
1551,5680,Matagne-la-Petite,base.be
1552,9700,Mater,base.be
1553,7640,Maubray,base.be
1554,7534,Maulde,base.be
1555,7110,Maurage,base.be
1556,5670,Mazée,base.be
1557,1745,Mazenzele,base.be
1558,5032,Mazy,base.be
1559,5372,Méan,base.be
1560,2800,Mechelen,base.be
1561,3630,Mechelen-aan-de-Maas,base.be
1562,3870,Mechelen-Bovelingen,base.be
1563,4219,Meeffe,base.be
1564,3391,Meensel-Kiezegem,base.be
1565,2321,Meer,base.be
1566,3078,Meerbeek,base.be
1567,9402,Meerbeke,base.be
1568,9170,Meerdonk,base.be
1569,2450,Meerhout,base.be
1570,2328,Meerle,base.be
1571,3630,Meeswijk,base.be
1572,8377,Meetkerke,base.be
1573,3670,Meeuwen,base.be
1574,3670,Meeuwen-Gruitrode,base.be
1575,5310,Mehaigne,base.be
1576,9800,Meigem,base.be
1577,9630,Meilegem,base.be
1578,1860,Meise,base.be
1579,6769,Meix-devant-Virton,base.be
1580,6747,Meix-le-Tige,base.be
1581,9700,Melden,base.be
1582,3320,Meldert (Bt.),base.be
1583,3560,Meldert (Limb.),base.be
1584,9310,Meldert (O.-Vl.),base.be
1585,4633,Melen,base.be
1586,1370,Mélin,base.be
1587,3350,Melkwezer,base.be
1588,9090,Melle,base.be
1589,1495,Mellery,base.be
1590,7540,Melles,base.be
1591,6211,Mellet,base.be
1592,6860,Mellier,base.be
1593,1820,Melsbroek,base.be
1594,9120,Melsele,base.be
1595,9820,Melsen,base.be
1596,4837,Membach,base.be
1597,5550,Membre,base.be
1598,3770,Membruggen,base.be
1599,9042,Mendonk,base.be
1600,8930,Menen,base.be
1601,6567,Merbes-le-Château,base.be
1602,6567,Merbes-Sainte-Marie,base.be
1603,1785,Merchtem,base.be
1604,4280,Merdorp,base.be
1605,9420,Mere,base.be
1606,9820,Merelbeke,base.be
1607,9850,Merendree,base.be
1608,8650,Merkem,base.be
1609,2170,Merksem (Antwerpen),base.be
1610,2330,Merksplas,base.be
1611,5600,Merlemont,base.be
1612,8957,Mesen,base.be
1613,7822,Meslin-l'Evêque,base.be
1614,5560,Mesnil-Eglise,base.be
1615,5560,Mesnil-Saint-Blaise,base.be
1616,9200,Mespelare,base.be
1617,6780,Messancy,base.be
1618,3272,Messelbroek,base.be
1619,8957,Messines,base.be
1620,7022,Mesvin,base.be
1621,3870,Mettekoven,base.be
1622,5640,Mettet,base.be
1623,8760,Meulebeke,base.be
1624,5081,Meux,base.be
1625,7942,Mévergnies-lez-Lens,base.be
1626,4770,Meyrode,base.be
1627,9660,Michelbeke,base.be
1628,4630,Micheroux,base.be
1629,9992,Middelburg,base.be
1630,8430,Middelkerke,base.be
1631,5376,Miécret,base.be
1632,3891,Mielen-boven-Aalst,base.be
1633,7070,Mignault,base.be
1634,3770,Millen,base.be
1635,4041,Milmort,base.be
1636,2322,Minderhout,base.be
1637,6870,Mirwart,base.be
1638,4577,Modave,base.be
1639,3790,Moelingen,base.be
1640,8552,Moen,base.be
1641,9500,Moerbeke,base.be
1642,9180,Moerbeke-Waas,base.be
1643,8470,Moere,base.be
1644,8340,Moerkerke,base.be
1645,9220,Moerzeke,base.be
1646,7700,Moeskroen,base.be
1647,4520,Moha,base.be
1648,5361,Mohiville,base.be
1649,5060,Moignelée,base.be
1650,6800,Moircy,base.be
1651,2400,Mol,base.be
1652,7760,Molenbaix,base.be
1653,1080,Molenbeek-Saint-Jean,base.be
1654,3461,Molenbeek-Wersbeek,base.be
1655,3640,Molenbeersel,base.be
1656,3294,Molenstede,base.be
1657,1730,Mollem,base.be
1658,4350,Momalle,base.be
1659,6590,Momignies,base.be
1660,5555,Monceau-en-Ardenne,base.be
1661,6592,Monceau-Imbrechies,base.be
1662,6031,Monceau-sur-Sambre,base.be
1663,7000,Mons,base.be
1664,4400,Mons-lez-Liège,base.be
1665,1400,Monstreux,base.be
1666,6661,Mont (Lux.),base.be
1667,5530,Mont (Nam.),base.be
1668,6470,Montbliart,base.be
1669,7750,Mont-de-l'Enclus,base.be
1670,4420,Montegnée,base.be
1671,3890,Montenaken,base.be
1672,5580,Mont-Gauthier,base.be
1673,7870,Montignies-lez-Lens,base.be
1674,6560,Montignies-St-Christophe,base.be
1675,7387,Montignies-sur-Roc,base.be
1676,6061,Montignies-sur-Sambre,base.be
1677,6110,Montigny-le-Tilleul,base.be
1678,6674,Montleban,base.be
1679,7911,Montroeul-au-Bois,base.be
1680,7350,Montroeul-sur-Haine,base.be
1681,1367,Mont-Saint-André,base.be
1682,7542,Mont-Saint-Aubert,base.be
1683,7141,Mont-Sainte-Aldegonde,base.be
1684,6540,Mont-Sainte-Geneviève,base.be
1685,1435,Mont-Saint-Guibert,base.be
1686,6032,Mont-sur-Marchienne,base.be
1687,4850,Montzen,base.be
1688,9310,Moorsel,base.be
1689,8560,Moorsele,base.be
1690,8890,Moorslede,base.be
1691,9860,Moortsele,base.be
1692,3740,Mopertingen,base.be
1693,9790,Moregem,base.be
1694,4850,Moresnet,base.be
1695,6640,Morhet,base.be
1696,5621,Morialmé,base.be
1697,2200,Morkhoven,base.be
1698,7140,Morlanwelz,base.be
1699,7140,Morlanwelz-Mariemont,base.be
1700,6997,Mormont,base.be
1701,5190,Mornimont,base.be
1702,4670,Mortier,base.be
1703,4607,Mortroux,base.be
1704,2640,Mortsel,base.be
1705,5620,Morville,base.be
1706,3790,Mouland,base.be
1707,7812,Moulbaix,base.be
1708,7543,Mourcourt,base.be
1709,7700,Mouscron,base.be
1710,7911,Moustier (Ht.),base.be
1711,5190,Moustier-sur-Sambre,base.be
1712,5550,Mouzaive,base.be
1713,4280,Moxhe,base.be
1714,5340,Mozet,base.be
1715,3891,Muizen (Limb.),base.be
1716,2812,Muizen (Mechelen),base.be
1717,9700,Mullem,base.be
1718,9630,Munkzwalm,base.be
1719,6820,Muno,base.be
1720,3740,Munsterbilzen,base.be
1721,9820,Munte,base.be
1722,6750,Musson,base.be
1723,6750,Mussy-la-Ville,base.be
1724,4190,My,base.be
1725,7062,Naast,base.be
1726,6660,Nadrin,base.be
1727,5550,Nafraiture,base.be
